Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 17:02:41,6,7.0,Superior,25.7,Não,1
2024-02-03 17:02:41,7,7.0,Superior,24.58,Não,1
2024-02-03 17:02:41,12,7.0,Superior,25.7,Não,1
2024-02-03 17:02:41,13,7.0,Superior,24.58,Não,1
2024-02-03 17:02:42,18,7.0,Superior,25.7,Não,1
2024-02-03 17:02:42,19,7.0,Superior,24.58,Não,1
2024-02-03 17:02:42,22,7.0,Superior,25.7,Não,1
2024-02-03 17:02:42,23,7.0,Superior,24.58,Não,1
2024-02-03 17:02:42,28,7.0,Superior,25.7,Não,1
2024-02-03 17:02:42,29,7.0,Superior,24.58,Não,1
