Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-02 16:21:04,0,20.7,Superior,21.94,Não,1
2024-02-02 16:21:04,2,20.7,Superior,21.94,Não,1
2024-02-02 16:21:04,4,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,6,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,8,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,10,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,12,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,14,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,16,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,18,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,20,20.7,Superior,21.94,Não,1
2024-02-02 16:21:05,22,20.7,Superior,21.94,Não,1
2024-02-02 16:21:06,24,20.7,Superior,21.94,Não,1
2024-02-02 16:21:06,26,20.7,Superior,21.94,Não,1
2024-02-02 16:21:06,28,20.7,Superior,21.94,Não,1
2024-02-02 16:21:06,30,20.7,Superior,21.94,Não,1
2024-02-02 16:21:06,0,20.7,Superior,21.94,Não,2
2024-02-02 16:21:06,2,20.7,Superior,21.94,Não,2
2024-02-02 16:21:06,4,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,6,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,8,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,10,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,12,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,14,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,16,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,18,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,20,20.7,Superior,21.94,Não,2
2024-02-02 16:21:07,22,20.7,Superior,21.94,Não,2
2024-02-02 16:21:08,24,20.7,Superior,21.94,Não,2
2024-02-02 16:21:08,26,20.7,Superior,21.94,Não,2
2024-02-02 16:21:08,28,20.7,Superior,21.94,Não,2
2024-02-02 16:21:08,30,20.7,Superior,21.94,Não,2
2024-02-02 16:21:08,0,20.7,Superior,21.94,Não,3
2024-02-02 16:21:08,2,20.7,Superior,21.94,Não,3
2024-02-02 16:21:08,4,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,6,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,8,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,10,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,12,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,14,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,16,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,18,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,20,20.7,Superior,21.94,Não,3
2024-02-02 16:21:09,22,20.7,Superior,21.94,Não,3
2024-02-02 16:21:10,24,20.7,Superior,21.94,Não,3
2024-02-02 16:21:10,26,20.7,Superior,21.94,Não,3
2024-02-02 16:21:10,28,20.7,Superior,21.94,Não,3
