Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-17 19:42:24,0,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,1,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,2,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,3,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,4,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,5,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,6,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,7,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,8,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,9,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,10,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,11,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,12,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,13,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,14,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,15,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,16,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,17,7.0,Superior,20.58,Não,1
2024-02-17 19:42:24,18,7.0,Superior,21.94,Não,1
2024-02-17 19:42:24,19,7.0,Superior,20.58,Não,1
2024-02-17 19:42:25,20,7.0,Superior,21.94,Não,1
2024-02-17 19:42:25,21,7.0,Superior,20.58,Não,1
2024-02-17 19:42:25,22,7.0,Superior,21.94,Não,1
2024-02-17 19:42:25,23,7.0,Superior,20.58,Não,1
2024-02-17 19:42:25,24,7.0,Superior,21.94,Não,1
2024-02-17 19:42:25,25,7.0,Superior,20.58,Não,1
2024-02-17 19:42:25,26,7.0,Superior,21.94,Não,1
2024-02-17 19:42:25,27,7.0,Superior,20.58,Não,1
2024-02-17 19:42:25,28,7.0,Superior,21.94,Não,1
2024-02-17 19:42:25,29,7.0,Superior,20.58,Não,1
2024-02-17 19:42:25,30,7.0,Superior,21.94,Não,1
2024-02-17 19:42:25,31,7.0,Superior,20.58,Não,1
