Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 16:03:13,0,20.7,Superior,25.7,Não,1
2024-02-03 16:03:13,1,20.7,Superior,24.58,Não,1
2024-02-03 16:03:13,4,20.7,Superior,25.7,Não,1
2024-02-03 16:03:13,5,20.7,Superior,24.58,Não,1
2024-02-03 16:03:13,8,20.7,Superior,25.7,Não,1
2024-02-03 16:03:13,9,20.7,Superior,24.58,Não,1
2024-02-03 16:03:14,12,20.7,Superior,25.7,Não,1
2024-02-03 16:03:14,13,20.7,Superior,24.58,Não,1
2024-02-03 16:03:14,16,20.7,Superior,25.7,Não,1
2024-02-03 16:03:14,17,20.7,Superior,24.58,Não,1
2024-02-03 16:03:14,20,20.7,Superior,25.7,Não,1
2024-02-03 16:03:14,21,20.7,Superior,24.58,Não,1
2024-02-03 16:03:14,22,20.7,Superior,25.7,Não,1
2024-02-03 16:03:14,23,20.7,Superior,24.58,Não,1
2024-02-03 16:03:14,26,20.7,Superior,25.7,Não,1
2024-02-03 16:03:14,27,20.7,Superior,24.58,Não,1
2024-02-03 16:03:15,30,20.7,Superior,25.7,Não,1
2024-02-03 16:03:15,31,20.7,Superior,24.58,Não,1
2024-02-03 16:03:15,2,20.7,Superior,25.7,Não,1
2024-02-03 16:03:15,3,20.7,Superior,24.58,Não,1
2024-02-03 16:03:15,6,20.7,Superior,25.7,Não,1
2024-02-03 16:03:15,7,20.7,Superior,24.58,Não,1
2024-02-03 16:03:16,10,20.7,Superior,25.7,Não,1
2024-02-03 16:03:16,11,20.7,Superior,24.58,Não,1
2024-02-03 16:03:16,14,20.7,Superior,25.7,Não,1
2024-02-03 16:03:16,15,20.7,Superior,24.58,Não,1
2024-02-03 16:03:16,18,20.7,Superior,25.7,Não,1
2024-02-03 16:03:16,19,20.7,Superior,24.58,Não,1
2024-02-03 16:03:16,20,20.7,Superior,25.7,Não,2
2024-02-03 16:03:16,21,20.7,Superior,24.58,Não,2
2024-02-03 16:03:16,24,20.7,Superior,25.7,Não,1
2024-02-03 16:03:16,25,20.7,Superior,24.58,Não,1
2024-02-03 16:03:17,28,20.7,Superior,25.7,Não,1
2024-02-03 16:03:17,29,20.7,Superior,24.58,Não,1
2024-02-03 16:03:17,2,20.7,Superior,25.7,Não,2
2024-02-03 16:03:17,3,20.7,Superior,24.58,Não,2
2024-02-03 16:03:17,6,20.7,Superior,25.7,Não,2
2024-02-03 16:03:17,7,20.7,Superior,24.58,Não,2
2024-02-03 16:03:17,8,20.7,Superior,25.7,Não,2
2024-02-03 16:03:17,9,20.7,Superior,24.58,Não,2
2024-02-03 16:03:18,12,20.7,Superior,25.7,Não,2
2024-02-03 16:03:18,13,20.7,Superior,24.58,Não,2
2024-02-03 16:03:18,16,20.7,Superior,25.7,Não,2
2024-02-03 16:03:18,17,20.7,Superior,24.58,Não,2
2024-02-03 16:03:18,20,20.7,Superior,25.7,Não,3
2024-02-03 16:03:18,21,20.7,Superior,24.58,Não,3
2024-02-03 16:03:18,24,20.7,Superior,25.7,Não,2
2024-02-03 16:03:18,25,20.7,Superior,24.58,Não,2
2024-02-03 16:03:18,26,20.7,Superior,25.7,Não,2
2024-02-03 16:03:18,27,20.7,Superior,24.58,Não,2
2024-02-03 16:03:19,30,20.7,Superior,25.7,Não,2
2024-02-03 16:03:19,31,20.7,Superior,24.58,Não,2
2024-02-03 16:03:19,4,20.7,Superior,25.7,Não,2
2024-02-03 16:03:19,5,20.7,Superior,24.58,Não,2
2024-02-03 16:03:19,8,20.7,Superior,25.7,Não,3
2024-02-03 16:03:19,9,20.7,Superior,24.58,Não,3
2024-02-03 16:03:20,12,20.7,Superior,25.7,Não,3
2024-02-03 16:03:20,13,20.7,Superior,24.58,Não,3
2024-02-03 16:03:20,14,20.7,Superior,25.7,Não,2
2024-02-03 16:03:20,15,20.7,Superior,24.58,Não,2
2024-02-03 16:03:20,18,20.7,Superior,25.7,Não,2
2024-02-03 16:03:20,19,20.7,Superior,24.58,Não,2
2024-02-03 16:03:20,22,20.7,Superior,25.7,Não,2
2024-02-03 16:03:20,23,20.7,Superior,24.58,Não,2
2024-02-03 16:03:20,26,20.7,Superior,25.7,Não,3
2024-02-03 16:03:20,27,20.7,Superior,24.58,Não,3
2024-02-03 16:03:21,30,20.7,Superior,25.7,Não,3
2024-02-03 16:03:21,31,20.7,Superior,24.58,Não,3
2024-02-03 16:03:21,4,20.7,Superior,25.7,Não,3
2024-02-03 16:03:21,5,20.7,Superior,24.58,Não,3
2024-02-03 16:03:22,8,20.7,Superior,25.7,Não,4
2024-02-03 16:03:22,9,20.7,Superior,24.58,Não,4
2024-02-03 16:03:22,10,20.7,Superior,25.7,Não,2
2024-02-03 16:03:22,11,20.7,Superior,24.58,Não,2
2024-02-03 16:03:22,14,20.7,Superior,25.7,Não,3
2024-02-03 16:03:22,15,20.7,Superior,24.58,Não,3
2024-02-03 16:03:22,18,20.7,Superior,25.7,Não,3
2024-02-03 16:03:22,19,20.7,Superior,24.58,Não,3
2024-02-03 16:03:22,22,20.7,Superior,25.7,Não,3
2024-02-03 16:03:22,23,20.7,Superior,24.58,Não,3
2024-02-03 16:03:22,26,20.7,Superior,25.7,Não,4
2024-02-03 16:03:22,27,20.7,Superior,24.58,Não,4
2024-02-03 16:03:23,28,20.7,Superior,25.7,Não,2
