Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-02 19:14:03,4,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:03,6,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:03,8,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:03,10,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:03,12,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:04,14,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:04,16,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:04,18,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:04,20,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:22,22,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:22,24,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:22,26,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:22,28,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:22,30,20.7,Superior,21.94,Sim,1048
2024-02-02 19:14:24,0,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:25,2,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:25,4,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:25,6,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:25,8,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:25,10,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:25,12,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,14,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,16,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,18,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,20,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,22,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,24,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,26,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,28,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:26,30,20.7,Superior,21.94,Sim,1049
2024-02-02 19:14:27,0,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,2,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,4,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,6,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,8,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,10,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,12,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:27,14,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,16,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,18,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,20,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,22,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,24,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,26,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,28,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:28,30,20.7,Superior,21.94,Sim,1050
2024-02-02 19:14:29,0,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,2,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,4,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,6,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,8,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,10,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,12,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:29,14,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,16,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,18,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,20,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,22,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,24,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,26,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,28,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:30,30,20.7,Superior,21.94,Sim,1051
2024-02-02 19:14:31,0,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:31,2,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:31,4,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:31,6,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:31,8,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:31,10,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:31,12,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,14,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,16,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,18,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,20,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,22,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,24,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,26,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,28,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:32,30,20.7,Superior,21.94,Sim,1052
2024-02-02 19:14:33,0,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,2,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,4,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,6,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,8,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,10,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,12,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:33,14,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,16,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,18,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,20,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,22,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,24,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,26,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,28,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:34,30,20.7,Superior,21.94,Sim,1053
2024-02-02 19:14:35,0,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,2,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,4,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,6,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,8,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,10,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,12,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:35,14,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,16,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,18,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,20,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,22,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,24,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,26,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,28,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:36,30,20.7,Superior,21.94,Sim,1054
2024-02-02 19:14:37,0,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,2,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,4,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,6,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,8,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,10,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,12,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:37,14,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,16,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,18,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,20,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,22,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,24,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,26,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,28,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:38,30,20.7,Superior,21.94,Sim,1055
2024-02-02 19:14:39,0,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,2,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,4,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,6,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,8,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,10,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,12,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:39,14,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,16,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,18,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,20,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,22,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,24,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,26,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,28,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:40,30,20.7,Superior,21.94,Sim,1056
2024-02-02 19:14:41,0,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,2,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,4,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,6,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,8,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,10,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,12,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:41,14,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,16,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,18,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,20,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,22,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,24,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,26,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,28,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:42,30,20.7,Superior,21.94,Sim,1057
2024-02-02 19:14:43,0,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,2,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,4,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,6,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,8,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,10,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,12,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:43,14,20.7,Superior,21.94,Sim,1058
2024-02-02 19:14:44,16,20.7,Superior,21.94,Sim,1058
