Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-01-26 16:50:16,0,20.0,Superior,21.94,Não,1
2024-01-26 16:50:17,2,20.0,Superior,21.94,Não,1
2024-01-26 16:50:17,4,20.0,Superior,21.94,Não,1
2024-01-26 16:50:17,6,20.0,Superior,21.94,Não,1
2024-01-26 16:50:17,8,20.0,Superior,21.94,Não,1
2024-01-26 16:50:17,10,20.0,Superior,21.94,Não,1
2024-01-26 16:50:18,12,20.0,Superior,21.94,Não,1
2024-01-26 16:50:18,14,20.0,Superior,21.94,Não,1
2024-01-26 16:50:18,16,20.0,Superior,21.94,Não,1
2024-01-26 16:50:18,18,20.0,Superior,21.94,Não,1
2024-01-26 16:50:19,20,20.0,Superior,21.94,Não,1
2024-01-26 16:50:19,22,20.0,Superior,21.94,Não,1
2024-01-26 16:50:19,24,20.0,Superior,21.94,Não,1
2024-01-26 16:50:19,26,20.0,Superior,21.94,Não,1
2024-01-26 16:50:19,28,20.0,Superior,21.94,Não,1
2024-01-26 16:50:20,30,20.0,Superior,21.94,Não,1
2024-01-26 16:50:20,0,20.0,Superior,21.94,Não,2
2024-01-26 16:50:20,2,20.0,Superior,21.94,Não,2
2024-01-26 16:50:20,4,20.0,Superior,21.94,Não,2
2024-01-26 16:50:21,6,20.0,Superior,21.94,Não,2
2024-01-26 16:50:21,8,20.0,Superior,21.94,Não,2
2024-01-26 16:50:21,10,20.0,Superior,21.94,Não,2
2024-01-26 16:50:21,12,20.0,Superior,21.94,Não,2
2024-01-26 16:50:22,14,20.0,Superior,21.94,Não,2
2024-01-26 16:50:22,16,20.0,Superior,21.94,Não,2
2024-01-26 16:50:22,18,20.0,Superior,21.94,Não,2
2024-01-26 16:50:22,20,20.0,Superior,21.94,Não,2
2024-01-26 16:50:22,22,20.0,Superior,21.94,Não,2
2024-01-26 16:50:23,24,20.0,Superior,21.94,Não,2
2024-01-26 16:50:23,26,20.0,Superior,21.94,Não,2
2024-01-26 16:50:23,28,20.0,Superior,21.94,Não,2
2024-01-26 16:50:23,30,20.0,Superior,21.94,Não,2
2024-01-26 16:50:25,0,20.0,Superior,21.94,Sim,3
