Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 10:49:31,26,20.7,Superior,25.7,Não,1
2024-02-03 10:49:31,27,20.7,Superior,25.7,Não,1
2024-02-03 10:49:32,12,20.7,Superior,25.7,Não,1
2024-02-03 10:49:32,13,20.7,Superior,25.7,Não,1
2024-02-03 10:49:33,24,20.7,Superior,25.7,Não,1
2024-02-03 10:49:33,25,20.7,Superior,25.7,Não,1
2024-02-03 10:49:33,0,20.7,Superior,25.7,Não,1
2024-02-03 10:49:33,1,20.7,Superior,25.7,Não,1
2024-02-03 10:49:34,14,20.7,Superior,25.7,Não,1
2024-02-03 10:49:34,15,20.7,Superior,25.7,Não,1
2024-02-03 10:49:35,24,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:35,25,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:35,2,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:35,3,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:36,12,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:36,13,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:37,24,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:37,25,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:37,0,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:37,1,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:38,8,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:38,9,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:38,18,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:38,19,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:39,26,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:39,27,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:39,0,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:39,1,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:40,14,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:40,15,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:40,18,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:40,19,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:41,24,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:41,25,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:41,0,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:41,1,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:41,2,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:41,3,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:42,8,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:42,9,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:42,14,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:42,15,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:42,22,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:42,23,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:43,28,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:43,29,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:43,0,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:43,1,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:43,2,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:43,3,20.0,Inferior,0.16,Não,0
2024-02-03 10:49:44,8,20.0,Inferior,2.57,Não,0
2024-02-03 10:49:44,9,20.0,Inferior,0.16,Não,0
