Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 15:48:25,16,20.7,Superior,25.7,Não,1
2024-02-03 15:48:25,17,20.7,Superior,24.58,Não,1
2024-02-03 15:48:26,30,20.7,Superior,30.73,Não,1
2024-02-03 15:48:26,0,20.7,Superior,33.29,Não,1
2024-02-03 15:48:26,1,20.0,Inferior,18.04,Não,0
2024-02-03 15:48:27,12,20.7,Superior,25.7,Não,1
2024-02-03 15:48:27,13,20.7,Superior,24.58,Não,1
2024-02-03 15:48:28,20,20.7,Superior,30.73,Não,1
2024-02-03 15:48:28,26,20.7,Superior,33.29,Não,1
2024-02-03 15:48:28,27,20.0,Inferior,18.04,Não,0
2024-02-03 15:48:28,0,20.7,Superior,25.7,Não,2
2024-02-03 15:48:28,1,20.7,Superior,24.58,Não,1
2024-02-03 15:48:29,6,20.7,Superior,30.73,Não,1
2024-02-03 15:48:29,14,20.7,Superior,33.29,Não,1
2024-02-03 15:48:29,15,20.0,Inferior,18.04,Não,0
2024-02-03 15:48:30,26,20.7,Superior,25.7,Não,2
2024-02-03 15:48:30,27,20.7,Superior,24.58,Não,1
2024-02-03 15:48:30,0,20.7,Superior,30.73,Não,3
2024-02-03 15:48:32,20,20.7,Superior,33.29,Não,2
2024-02-03 15:48:32,21,20.0,Inferior,18.04,Não,0
2024-02-03 15:48:39,16,20.7,Superior,25.7,Não,2
2024-02-03 15:48:39,17,20.7,Superior,24.58,Não,2
2024-02-03 15:48:40,22,20.7,Superior,30.73,Não,1
2024-02-03 15:48:40,30,20.7,Superior,33.29,Não,2
2024-02-03 15:48:40,31,20.0,Inferior,18.04,Não,0
2024-02-03 15:48:41,4,20.7,Superior,25.7,Não,1
2024-02-03 15:48:41,5,20.7,Superior,24.58,Não,1
2024-02-03 15:48:41,12,20.7,Superior,30.73,Não,2
2024-02-03 15:48:42,20,20.7,Superior,33.29,Não,3
2024-02-03 15:48:42,21,20.0,Inferior,18.04,Não,0
2024-02-03 15:48:43,0,20.7,Superior,25.7,Não,4
2024-02-03 15:48:43,1,20.7,Superior,24.58,Não,1
2024-02-03 15:48:43,2,20.7,Superior,30.73,Não,1
2024-02-03 15:48:43,8,20.7,Superior,33.29,Não,1
2024-02-03 15:48:43,9,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:14,26,20.7,Superior,25.7,Não,3
2024-02-03 15:49:14,27,20.7,Superior,24.58,Não,2
2024-02-03 15:49:15,2,20.7,Superior,30.73,Não,2
2024-02-03 15:49:15,14,20.7,Superior,33.29,Não,2
2024-02-03 15:49:15,15,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:16,26,20.7,Superior,25.7,Não,4
2024-02-03 15:49:16,27,20.7,Superior,24.58,Não,3
2024-02-03 15:49:17,6,20.7,Superior,30.73,Não,2
2024-02-03 15:49:18,18,20.7,Superior,33.29,Não,1
2024-02-03 15:49:18,19,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:18,30,20.7,Superior,25.7,Não,3
2024-02-03 15:49:18,31,20.7,Superior,24.58,Não,1
2024-02-03 15:49:19,2,20.7,Superior,30.73,Não,3
2024-02-03 15:49:19,8,20.7,Superior,33.29,Não,2
2024-02-03 15:49:19,9,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:20,16,20.7,Superior,25.7,Não,3
2024-02-03 15:49:20,17,20.7,Superior,24.58,Não,3
2024-02-03 15:49:20,22,20.7,Superior,30.73,Não,2
2024-02-03 15:49:20,28,20.7,Superior,33.29,Não,1
2024-02-03 15:49:20,29,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:21,0,20.7,Superior,25.7,Não,5
2024-02-03 15:49:21,1,20.7,Superior,24.58,Não,2
2024-02-03 15:49:21,4,20.7,Superior,30.73,Não,2
2024-02-03 15:49:21,10,20.7,Superior,33.29,Não,1
2024-02-03 15:49:21,11,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:22,18,20.7,Superior,25.7,Não,2
2024-02-03 15:49:22,19,20.7,Superior,24.58,Não,1
2024-02-03 15:49:22,24,20.7,Superior,30.73,Não,1
2024-02-03 15:49:22,30,20.7,Superior,33.29,Não,4
2024-02-03 15:49:22,31,20.0,Inferior,18.04,Não,0
2024-02-03 15:49:23,0,20.7,Superior,25.7,Não,6
2024-02-03 15:49:23,1,20.7,Superior,24.58,Não,3
2024-02-03 15:49:23,6,20.7,Superior,30.73,Não,3
2024-02-03 15:49:24,14,20.7,Superior,33.29,Não,3
2024-02-03 15:49:24,15,20.0,Inferior,18.04,Não,0
2024-02-03 15:53:00,10,20.7,Superior,25.7,Não,2
2024-02-03 15:53:00,11,20.7,Superior,24.58,Não,1
2024-02-03 15:53:01,26,20.7,Superior,30.73,Não,5
2024-02-03 15:53:03,26,20.7,Superior,33.29,Não,6
2024-02-03 15:53:03,27,20.0,Inferior,18.04,Não,0
2024-02-03 15:53:04,8,20.7,Superior,25.7,Não,3
2024-02-03 15:53:04,9,20.7,Superior,24.58,Não,1
2024-02-03 15:53:05,30,20.7,Superior,30.73,Não,5
2024-02-03 15:53:06,8,20.7,Superior,25.7,Não,4
2024-02-03 15:53:06,9,20.7,Superior,24.58,Não,2
2024-02-03 15:53:07,28,20.7,Superior,30.73,Não,2
2024-02-03 15:53:08,4,20.7,Superior,33.29,Não,3
2024-02-03 15:53:08,5,20.0,Inferior,18.04,Não,0
2024-02-03 15:54:14,28,20.7,Superior,25.7,Não,3
2024-02-03 15:54:14,29,20.7,Superior,24.58,Não,1
2024-02-03 15:54:15,8,20.7,Superior,25.7,Não,5
2024-02-03 15:54:15,9,20.7,Superior,24.58,Não,3
2024-02-03 15:54:15,24,20.7,Superior,25.7,Não,2
2024-02-03 15:54:15,25,20.7,Superior,24.58,Não,1
2024-02-03 15:54:16,0,20.7,Superior,25.7,Não,7
2024-02-03 15:54:16,1,20.7,Superior,24.58,Não,4
2024-02-03 15:54:17,8,20.7,Superior,25.7,Não,6
2024-02-03 15:54:17,9,20.7,Superior,24.58,Não,4
2024-02-03 15:54:17,18,20.7,Superior,25.7,Não,3
2024-02-03 15:54:17,19,20.7,Superior,24.58,Não,2
2024-02-03 15:54:17,24,20.7,Superior,25.7,Não,3
2024-02-03 15:54:17,25,20.7,Superior,24.58,Não,2
2024-02-03 15:54:18,28,20.7,Superior,25.7,Não,4
2024-02-03 15:54:18,29,20.7,Superior,24.58,Não,2
2024-02-03 15:54:18,0,20.7,Superior,25.7,Sim,8
2024-02-03 15:54:18,1,20.7,Superior,24.58,Não,5
2024-02-03 15:54:18,2,20.7,Superior,25.7,Não,4
2024-02-03 15:54:18,3,20.7,Superior,24.58,Não,1
2024-02-03 15:54:19,8,20.7,Superior,25.7,Não,7
2024-02-03 15:54:19,9,20.7,Superior,24.58,Não,5
2024-02-03 15:54:19,10,20.7,Superior,25.7,Não,3
2024-02-03 15:54:19,11,20.7,Superior,24.58,Não,2
2024-02-03 15:54:19,14,20.7,Superior,25.7,Não,4
2024-02-03 15:54:19,15,20.7,Superior,24.58,Não,1
2024-02-03 15:54:19,18,20.7,Superior,25.7,Não,4
2024-02-03 15:54:19,19,20.7,Superior,24.58,Não,3
2024-02-03 15:54:19,22,20.7,Superior,25.7,Não,3
2024-02-03 15:54:19,23,20.7,Superior,24.58,Não,1
2024-02-03 15:55:18,26,20.7,Superior,25.7,Não,7
2024-02-03 15:55:18,27,20.7,Superior,24.58,Não,1
2024-02-03 15:55:19,6,20.7,Superior,25.7,Não,4
2024-02-03 15:55:19,7,20.7,Superior,24.58,Não,1
2024-02-03 15:55:19,16,20.7,Superior,25.7,Não,4
2024-02-03 15:55:19,17,20.7,Superior,24.58,Não,4
2024-02-03 15:55:20,28,20.7,Superior,25.7,Não,5
2024-02-03 15:55:20,29,20.7,Superior,24.58,Não,3
2024-02-03 15:55:20,0,20.7,Superior,25.7,Sim,9
2024-02-03 15:55:20,1,20.7,Superior,24.58,Não,6
2024-02-03 15:55:21,10,20.7,Superior,25.7,Não,4
2024-02-03 15:55:21,11,20.7,Superior,24.58,Não,3
2024-02-03 15:55:21,16,20.7,Superior,25.7,Não,5
2024-02-03 15:55:21,17,20.7,Superior,24.58,Não,5
2024-02-03 15:55:22,20,20.7,Superior,25.7,Não,4
2024-02-03 15:55:22,21,20.7,Superior,24.58,Não,1
2024-02-03 15:55:22,24,20.7,Superior,25.7,Não,4
2024-02-03 15:55:22,25,20.7,Superior,24.58,Não,3
2024-02-03 15:55:22,28,20.7,Superior,25.7,Não,6
2024-02-03 15:55:22,29,20.7,Superior,24.58,Não,4
2024-02-03 15:55:22,30,20.7,Superior,25.7,Não,6
2024-02-03 15:55:22,31,20.7,Superior,24.58,Não,1
2024-02-03 15:55:23,2,20.7,Superior,25.7,Não,5
2024-02-03 15:55:23,3,20.7,Superior,24.58,Não,2
2024-02-03 15:55:23,6,20.7,Superior,25.7,Não,5
2024-02-03 15:55:23,7,20.7,Superior,24.58,Não,2
2024-02-03 15:55:23,10,20.7,Superior,25.7,Não,5
2024-02-03 15:55:23,11,20.7,Superior,24.58,Não,4
2024-02-03 15:55:23,12,20.7,Superior,25.7,Não,3
2024-02-03 15:55:23,13,20.7,Superior,24.58,Não,1
2024-02-03 15:55:23,16,20.7,Superior,25.7,Não,6
2024-02-03 15:55:23,17,20.7,Superior,24.58,Não,6
2024-02-03 15:55:24,20,20.7,Superior,25.7,Não,5
2024-02-03 15:55:24,21,20.7,Superior,24.58,Não,2
2024-02-03 15:55:24,22,20.7,Superior,25.7,Não,4
2024-02-03 15:55:24,23,20.7,Superior,24.58,Não,2
2024-02-03 15:55:24,26,20.7,Superior,25.7,Sim,8
2024-02-03 15:55:24,27,20.7,Superior,24.58,Não,2
2024-02-03 15:55:24,30,20.7,Superior,25.7,Não,7
2024-02-03 15:55:24,31,20.7,Superior,24.58,Não,2
2024-02-03 15:55:25,4,20.7,Superior,25.7,Não,4
2024-02-03 15:55:25,5,20.7,Superior,24.58,Não,1
2024-02-03 15:55:25,8,20.7,Superior,25.7,Sim,8
2024-02-03 15:55:25,9,20.7,Superior,24.58,Não,6
2024-02-03 15:55:25,12,20.7,Superior,25.7,Não,4
2024-02-03 15:55:25,13,20.7,Superior,24.58,Não,2
2024-02-03 15:55:25,16,20.7,Superior,25.7,Não,7
2024-02-03 15:55:25,17,20.7,Superior,24.58,Não,7
2024-02-03 15:55:26,20,20.7,Superior,25.7,Não,6
2024-02-03 15:55:26,21,20.7,Superior,24.58,Não,3
2024-02-03 15:55:26,24,20.7,Superior,25.7,Não,5
2024-02-03 15:55:26,25,20.7,Superior,24.58,Não,4
2024-02-03 15:57:45,4,20.7,Superior,25.7,Não,5
2024-02-03 15:57:45,5,20.7,Superior,24.58,Não,2
2024-02-03 15:57:45,6,20.7,Superior,25.7,Não,6
2024-02-03 15:57:45,7,20.7,Superior,24.58,Não,3
2024-02-03 15:57:46,12,20.7,Superior,25.7,Não,5
2024-02-03 15:57:46,13,20.7,Superior,24.58,Não,3
2024-02-03 15:57:46,16,20.7,Superior,25.7,Sim,8
2024-02-03 15:57:46,17,20.7,Superior,24.58,Sim,8
2024-02-03 15:57:46,18,20.7,Superior,25.7,Não,5
2024-02-03 15:57:46,19,20.7,Superior,24.58,Não,4
2024-02-03 15:57:46,22,20.7,Superior,25.7,Não,5
2024-02-03 15:57:46,23,20.7,Superior,24.58,Não,3
2024-02-03 15:57:47,26,20.7,Superior,25.7,Sim,9
2024-02-03 15:57:47,27,20.7,Superior,24.58,Não,3
2024-02-03 15:57:47,4,20.7,Superior,25.7,Não,6
