Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-02 21:11:50,10,20.7,Superior,25.7,Não,1
2024-02-02 21:11:50,11,20.7,Superior,25.7,Não,1
2024-02-02 21:11:58,2,20.7,Superior,25.7,Não,1
2024-02-02 21:11:58,3,20.7,Superior,25.7,Não,1
2024-02-02 21:11:59,20,20.7,Superior,25.7,Não,1
2024-02-02 21:11:59,21,20.7,Superior,25.7,Não,1
2024-02-02 21:12:00,2,20.7,Superior,25.7,Não,2
2024-02-02 21:12:00,3,20.7,Superior,25.7,Não,2
2024-02-02 21:12:00,18,20.7,Superior,25.7,Não,1
2024-02-02 21:12:00,19,20.7,Superior,25.7,Não,1
2024-02-02 21:12:01,26,20.7,Superior,25.7,Não,1
2024-02-02 21:12:01,27,20.7,Superior,25.7,Não,1
2024-02-02 21:12:01,30,20.7,Superior,25.7,Não,1
2024-02-02 21:12:01,31,20.7,Superior,25.7,Não,1
2024-02-02 21:12:01,0,20.7,Superior,25.7,Não,1
2024-02-02 21:12:01,1,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,2,20.7,Superior,25.7,Não,3
2024-02-02 21:12:02,3,20.7,Superior,25.7,Não,3
2024-02-02 21:12:02,4,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,5,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,8,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,9,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,12,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,13,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,14,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,15,20.7,Superior,25.7,Não,1
2024-02-02 21:12:02,18,20.7,Superior,25.7,Não,2
2024-02-02 21:12:02,19,20.7,Superior,25.7,Não,2
2024-02-02 21:12:03,22,20.7,Superior,25.7,Não,1
2024-02-02 21:12:03,23,20.7,Superior,25.7,Não,1
2024-02-02 21:12:03,24,20.7,Superior,25.7,Não,1
2024-02-02 21:12:03,25,20.7,Superior,25.7,Não,1
2024-02-02 21:12:03,28,20.7,Superior,25.7,Não,1
2024-02-02 21:12:03,29,20.7,Superior,25.7,Não,1
2024-02-02 21:12:04,2,20.7,Superior,25.7,Não,4
2024-02-02 21:12:04,3,20.7,Superior,25.7,Não,4
2024-02-02 21:12:04,8,20.7,Superior,25.7,Não,2
2024-02-02 21:12:04,9,20.7,Superior,25.7,Não,2
2024-02-02 21:12:04,10,20.7,Superior,25.7,Não,2
2024-02-02 21:12:04,11,20.7,Superior,25.7,Não,2
2024-02-02 21:12:04,14,20.7,Superior,25.7,Não,2
2024-02-02 21:12:04,15,20.7,Superior,25.7,Não,2
2024-02-02 21:12:05,24,20.7,Superior,25.7,Não,2
2024-02-02 21:12:05,25,20.7,Superior,25.7,Não,2
2024-02-02 21:12:05,30,20.7,Superior,25.7,Não,2
2024-02-02 21:12:05,31,20.7,Superior,25.7,Não,2
