Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 09:59:33,18,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:33,19,20.0,Inferior,0.16,Não,0
2024-02-03 09:59:34,0,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:34,1,20.0,Inferior,0.16,Não,0
2024-02-03 09:59:35,16,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:35,17,20.0,Inferior,0.16,Não,0
2024-02-03 09:59:37,16,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:37,17,20.0,Inferior,0.12,Não,0
2024-02-03 09:59:40,30,20.7,Superior,25.7,Não,1
2024-02-03 09:59:40,31,20.7,Superior,25.7,Não,1
2024-02-03 09:59:41,20,20.7,Superior,25.7,Não,1
2024-02-03 09:59:41,21,20.7,Superior,25.7,Não,1
2024-02-03 09:59:44,2,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:44,3,20.0,Inferior,0.16,Não,0
2024-02-03 09:59:46,0,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:46,1,20.0,Inferior,0.16,Não,0
2024-02-03 09:59:48,30,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:48,31,20.0,Inferior,0.12,Não,0
2024-02-03 09:59:51,18,20.7,Superior,25.7,Não,1
2024-02-03 09:59:51,19,20.7,Superior,25.7,Não,1
2024-02-03 09:59:54,22,20.7,Superior,25.7,Não,1
2024-02-03 09:59:54,23,20.7,Superior,25.7,Não,1
2024-02-03 09:59:55,12,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:55,13,20.0,Inferior,0.16,Não,0
2024-02-03 09:59:58,0,20.0,Inferior,2.57,Não,0
2024-02-03 09:59:58,1,20.0,Inferior,0.16,Não,0
