Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-17 19:38:53,0,7.0,Superior,21.94,Não,1
2024-02-17 19:38:53,1,7.0,Superior,20.58,Não,1
2024-02-17 19:38:53,2,7.0,Superior,21.94,Não,1
2024-02-17 19:38:53,3,7.0,Superior,20.58,Não,1
2024-02-17 19:38:53,4,7.0,Superior,21.94,Não,1
2024-02-17 19:38:53,5,7.0,Superior,20.58,Não,1
2024-02-17 19:38:53,6,7.0,Superior,21.94,Não,1
2024-02-17 19:38:53,7,7.0,Superior,20.58,Não,1
2024-02-17 19:38:53,8,7.0,Superior,21.94,Não,1
2024-02-17 19:38:53,9,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,10,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,11,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,12,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,13,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,14,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,15,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,16,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,17,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,18,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,19,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,20,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,21,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,22,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,23,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,24,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,25,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,26,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,27,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,28,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,29,7.0,Superior,20.58,Não,1
2024-02-17 19:38:54,30,7.0,Superior,21.94,Não,1
2024-02-17 19:38:54,31,7.0,Superior,20.58,Não,1
