Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-01-26 16:57:34,0,20.0,Superior,21.94,Não,1
2024-01-26 16:57:34,2,20.0,Superior,21.94,Não,1
2024-01-26 16:57:34,4,20.0,Superior,21.94,Não,1
2024-01-26 16:57:34,6,20.0,Superior,21.94,Não,1
2024-01-26 16:57:34,8,20.0,Superior,21.94,Não,1
2024-01-26 16:57:35,10,20.0,Superior,21.94,Não,1
2024-01-26 16:57:35,12,20.0,Superior,21.94,Não,1
2024-01-26 16:57:35,14,20.0,Superior,21.94,Não,1
2024-01-26 16:57:35,16,20.0,Superior,21.94,Não,1
2024-01-26 16:57:36,18,20.0,Superior,21.94,Não,1
2024-01-26 16:57:36,20,20.0,Superior,21.94,Não,1
2024-01-26 16:57:36,22,20.0,Superior,21.94,Não,1
2024-01-26 16:57:36,24,20.0,Superior,21.94,Não,1
2024-01-26 16:57:36,26,20.0,Superior,21.94,Não,1
2024-01-26 16:57:37,28,20.0,Superior,21.94,Não,1
2024-01-26 16:57:37,30,20.0,Superior,21.94,Não,1
2024-01-26 16:57:37,0,20.0,Superior,21.94,Não,2
2024-01-26 16:57:37,2,20.0,Superior,21.94,Não,2
2024-01-26 16:57:38,4,20.0,Superior,21.94,Não,2
2024-01-26 16:57:38,6,20.0,Superior,21.94,Não,2
2024-01-26 16:57:38,8,20.0,Superior,21.94,Não,2
2024-01-26 16:57:38,10,20.0,Superior,21.94,Não,2
2024-01-26 16:57:38,12,20.0,Superior,21.94,Não,2
2024-01-26 16:57:39,14,20.0,Superior,21.94,Não,2
2024-01-26 16:57:39,16,20.0,Superior,21.94,Não,2
2024-01-26 16:57:39,18,20.0,Superior,21.94,Não,2
2024-01-26 16:57:39,20,20.0,Superior,21.94,Não,2
2024-01-26 16:57:40,22,20.0,Superior,21.94,Não,2
2024-01-26 16:57:40,24,20.0,Superior,21.94,Não,2
2024-01-26 16:57:40,26,20.0,Superior,21.94,Não,2
2024-01-26 16:57:40,28,20.0,Superior,21.94,Não,2
2024-01-26 16:57:40,30,20.0,Superior,21.94,Não,2
2024-01-26 16:57:42,0,20.0,Superior,21.94,Sim,3
