Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-02 14:58:30,0,20.7,Superior,21.94,Não,1
2024-02-02 14:58:30,2,20.7,Superior,21.94,Não,1
2024-02-02 14:58:30,4,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,6,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,8,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,10,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,12,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,14,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,16,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,18,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,20,20.7,Superior,21.94,Não,1
2024-02-02 14:58:31,22,20.7,Superior,21.94,Não,1
2024-02-02 14:58:32,24,20.7,Superior,21.94,Não,1
2024-02-02 14:58:32,26,20.7,Superior,21.94,Não,1
2024-02-02 14:58:32,28,20.7,Superior,21.94,Não,1
2024-02-02 14:58:32,30,20.7,Superior,21.94,Não,1
2024-02-02 14:58:32,0,20.7,Superior,21.94,Não,2
2024-02-02 14:58:32,2,20.7,Superior,21.94,Não,2
2024-02-02 14:58:32,4,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,6,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,8,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,10,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,12,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,14,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,16,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,18,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,20,20.7,Superior,21.94,Não,2
2024-02-02 14:58:33,22,20.7,Superior,21.94,Não,2
2024-02-02 14:58:34,24,20.7,Superior,21.94,Não,2
2024-02-02 14:58:34,26,20.7,Superior,21.94,Não,2
2024-02-02 14:58:34,28,20.7,Superior,21.94,Não,2
2024-02-02 14:58:34,30,20.7,Superior,21.94,Não,2
2024-02-02 14:58:34,0,20.7,Superior,21.94,Não,3
2024-02-02 14:58:34,2,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,4,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,6,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,8,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,10,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,12,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,14,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,16,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,18,20.7,Superior,21.94,Não,3
2024-02-02 14:58:35,20,20.7,Superior,21.94,Não,3
2024-02-02 14:58:36,22,20.7,Superior,21.94,Não,3
2024-02-02 14:58:36,24,20.7,Superior,21.94,Não,3
2024-02-02 14:58:36,26,20.7,Superior,21.94,Não,3
2024-02-02 14:58:36,28,20.7,Superior,21.94,Não,3
2024-02-02 14:58:36,30,20.7,Superior,21.94,Não,3
2024-02-02 14:58:36,0,20.7,Superior,21.94,Não,4
2024-02-02 14:58:36,2,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,4,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,6,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,8,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,10,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,12,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,14,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,16,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,18,20.7,Superior,21.94,Não,4
2024-02-02 14:58:37,20,20.7,Superior,21.94,Não,4
2024-02-02 14:58:38,22,20.7,Superior,21.94,Não,4
2024-02-02 14:58:38,24,20.7,Superior,21.94,Não,4
2024-02-02 14:58:38,26,20.7,Superior,21.94,Não,4
2024-02-02 14:58:38,28,20.7,Superior,21.94,Não,4
2024-02-02 14:58:38,30,20.7,Superior,21.94,Não,4
2024-02-02 14:58:38,0,20.7,Superior,21.94,Não,5
2024-02-02 14:58:38,2,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,4,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,6,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,8,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,10,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,12,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,14,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,16,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,18,20.7,Superior,21.94,Não,5
2024-02-02 14:58:39,20,20.7,Superior,21.94,Não,5
2024-02-02 14:58:40,22,20.7,Superior,21.94,Não,5
2024-02-02 14:58:40,24,20.7,Superior,21.94,Não,5
2024-02-02 14:58:40,26,20.7,Superior,21.94,Não,5
2024-02-02 14:58:40,28,20.7,Superior,21.94,Não,5
2024-02-02 14:58:40,30,20.7,Superior,21.94,Não,5
2024-02-02 14:58:40,0,20.7,Superior,21.94,Não,6
2024-02-02 14:58:40,2,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,4,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,6,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,8,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,10,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,12,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,14,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,16,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,18,20.7,Superior,21.94,Não,6
2024-02-02 14:58:41,20,20.7,Superior,21.94,Não,6
2024-02-02 14:58:42,22,20.7,Superior,21.94,Não,6
2024-02-02 14:58:42,24,20.7,Superior,21.94,Não,6
2024-02-02 14:58:42,26,20.7,Superior,21.94,Não,6
2024-02-02 14:58:42,28,20.7,Superior,21.94,Não,6
2024-02-02 14:58:42,30,20.7,Superior,21.94,Não,6
2024-02-02 14:58:42,0,20.7,Superior,21.94,Não,7
2024-02-02 14:58:42,2,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,4,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,6,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,8,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,10,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,12,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,14,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,16,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,18,20.7,Superior,21.94,Não,7
2024-02-02 14:58:43,20,20.7,Superior,21.94,Não,7
2024-02-02 14:58:44,22,20.7,Superior,21.94,Não,7
