Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 16:01:19,2,20.7,Superior,25.7,Não,1
2024-02-03 16:01:19,3,20.7,Superior,24.58,Não,1
2024-02-03 16:01:20,12,20.7,Superior,25.7,Não,1
2024-02-03 16:01:20,13,20.7,Superior,24.58,Não,1
2024-02-03 16:01:20,26,20.7,Superior,25.7,Não,1
2024-02-03 16:01:20,27,20.7,Superior,24.58,Não,1
2024-02-03 16:01:21,0,20.7,Superior,25.7,Não,1
2024-02-03 16:01:21,1,20.7,Superior,24.58,Não,1
2024-02-03 16:01:21,4,20.7,Superior,25.7,Não,1
2024-02-03 16:01:21,5,20.7,Superior,24.58,Não,1
2024-02-03 16:01:22,12,20.7,Superior,25.7,Não,2
2024-02-03 16:01:22,13,20.7,Superior,24.58,Não,2
2024-02-03 16:01:22,20,20.7,Superior,25.7,Não,1
2024-02-03 16:01:22,21,20.7,Superior,24.58,Não,1
2024-02-03 16:01:22,26,20.7,Superior,25.7,Não,2
2024-02-03 16:01:22,27,20.7,Superior,24.58,Não,2
2024-02-03 16:01:23,0,20.7,Superior,25.7,Não,2
2024-02-03 16:01:23,1,20.7,Superior,24.58,Não,2
2024-02-03 16:01:23,6,20.7,Superior,25.7,Não,1
2024-02-03 16:01:23,7,20.7,Superior,24.58,Não,1
2024-02-03 16:01:24,12,20.7,Superior,25.7,Não,3
2024-02-03 16:01:24,13,20.7,Superior,24.58,Não,3
2024-02-03 16:01:24,18,20.7,Superior,25.7,Não,1
2024-02-03 16:01:24,19,20.7,Superior,24.58,Não,1
2024-02-03 16:01:24,26,20.7,Superior,25.7,Não,3
2024-02-03 16:01:24,27,20.7,Superior,24.58,Não,3
2024-02-03 16:01:25,6,20.7,Superior,25.7,Não,2
2024-02-03 16:01:25,7,20.7,Superior,24.58,Não,2
2024-02-03 16:01:26,12,20.7,Superior,25.7,Não,4
2024-02-03 16:01:26,13,20.7,Superior,24.58,Não,4
2024-02-03 16:01:26,18,20.7,Superior,25.7,Não,2
2024-02-03 16:01:26,19,20.7,Superior,24.58,Não,2
2024-02-03 16:01:26,24,20.7,Superior,25.7,Não,1
2024-02-03 16:01:26,25,20.7,Superior,24.58,Não,1
2024-02-03 16:01:27,30,20.7,Superior,25.7,Não,1
2024-02-03 16:01:27,31,20.7,Superior,24.58,Não,1
2024-02-03 16:01:27,0,20.7,Superior,25.7,Não,3
2024-02-03 16:01:27,1,20.7,Superior,24.58,Não,3
2024-02-03 16:01:27,2,20.7,Superior,25.7,Não,2
2024-02-03 16:01:27,3,20.7,Superior,24.58,Não,2
2024-02-03 16:01:27,6,20.7,Superior,25.7,Não,3
2024-02-03 16:01:27,7,20.7,Superior,24.58,Não,3
2024-02-03 16:01:28,10,20.7,Superior,25.7,Não,1
2024-02-03 16:01:28,11,20.7,Superior,24.58,Não,1
2024-02-03 16:01:28,14,20.7,Superior,25.7,Não,1
2024-02-03 16:01:28,15,20.7,Superior,24.58,Não,1
2024-02-03 16:01:28,18,20.7,Superior,25.7,Não,3
2024-02-03 16:01:28,19,20.7,Superior,24.58,Não,3
2024-02-03 16:01:28,22,20.7,Superior,25.7,Não,1
2024-02-03 16:01:28,23,20.7,Superior,24.58,Não,1
2024-02-03 16:01:28,26,20.7,Superior,25.7,Não,4
2024-02-03 16:01:28,27,20.7,Superior,24.58,Não,4
2024-02-03 16:01:29,30,20.7,Superior,25.7,Não,2
2024-02-03 16:01:29,31,20.7,Superior,24.58,Não,2
2024-02-03 16:01:29,4,20.7,Superior,25.7,Não,2
2024-02-03 16:01:29,5,20.7,Superior,24.58,Não,2
2024-02-03 16:01:29,8,20.7,Superior,25.7,Não,1
2024-02-03 16:01:29,9,20.7,Superior,24.58,Não,1
2024-02-03 16:01:30,10,20.7,Superior,25.7,Não,2
2024-02-03 16:01:30,11,20.7,Superior,24.58,Não,2
2024-02-03 16:01:30,14,20.7,Superior,25.7,Não,2
2024-02-03 16:01:30,15,20.7,Superior,24.58,Não,2
2024-02-03 16:01:30,18,20.7,Superior,25.7,Não,4
2024-02-03 16:01:30,19,20.7,Superior,24.58,Não,4
2024-02-03 16:01:30,22,20.7,Superior,25.7,Não,2
2024-02-03 16:01:30,23,20.7,Superior,24.58,Não,2
2024-02-03 16:01:30,26,20.7,Superior,25.7,Não,5
2024-02-03 16:01:30,27,20.7,Superior,24.58,Não,5
2024-02-03 16:01:31,28,20.7,Superior,25.7,Não,1
2024-02-03 16:01:31,29,20.7,Superior,24.58,Não,1
2024-02-03 16:01:31,2,20.7,Superior,25.7,Não,3
2024-02-03 16:01:31,3,20.7,Superior,24.58,Não,3
2024-02-03 16:01:31,6,20.7,Superior,25.7,Não,4
2024-02-03 16:01:31,7,20.7,Superior,24.58,Não,4
2024-02-03 16:01:32,10,20.7,Superior,25.7,Não,3
2024-02-03 16:01:32,11,20.7,Superior,24.58,Não,3
2024-02-03 16:01:32,14,20.7,Superior,25.7,Não,3
2024-02-03 16:01:32,15,20.7,Superior,24.58,Não,3
2024-02-03 16:01:32,18,20.7,Superior,25.7,Não,5
2024-02-03 16:01:32,19,20.7,Superior,24.58,Não,5
2024-02-03 16:01:32,22,20.7,Superior,25.7,Não,3
2024-02-03 16:01:32,23,20.7,Superior,24.58,Não,3
2024-02-03 16:01:32,24,20.7,Superior,25.7,Não,2
2024-02-03 16:01:32,25,20.7,Superior,24.58,Não,2
2024-02-03 16:01:33,28,20.7,Superior,25.7,Não,2
2024-02-03 16:01:33,29,20.7,Superior,24.58,Não,2
2024-02-03 16:01:33,2,20.7,Superior,25.7,Não,4
2024-02-03 16:01:33,3,20.7,Superior,24.58,Não,4
2024-02-03 16:01:33,6,20.7,Superior,25.7,Não,5
2024-02-03 16:01:33,7,20.7,Superior,24.58,Não,5
2024-02-03 16:01:34,10,20.7,Superior,25.7,Não,4
2024-02-03 16:01:34,11,20.7,Superior,24.58,Não,4
2024-02-03 16:01:34,16,20.7,Superior,25.7,Não,1
2024-02-03 16:01:34,17,20.7,Superior,24.58,Não,1
2024-02-03 16:01:34,20,20.7,Superior,25.7,Não,2
2024-02-03 16:01:34,21,20.7,Superior,24.58,Não,2
2024-02-03 16:01:34,24,20.7,Superior,25.7,Não,3
2024-02-03 16:01:34,25,20.7,Superior,24.58,Não,3
2024-02-03 16:01:35,28,20.7,Superior,25.7,Não,3
