Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-02-03 17:08:54,28,7.0,Superior,25.7,Não,1
2024-02-03 17:08:54,29,7.0,Superior,24.58,Não,1
2024-02-03 17:08:55,0,7.0,Superior,25.7,Não,1
2024-02-03 17:08:55,1,7.0,Superior,24.58,Não,1
2024-02-03 17:08:55,6,7.0,Superior,25.7,Não,1
2024-02-03 17:08:55,7,7.0,Superior,24.58,Não,1
2024-02-03 17:08:55,12,7.0,Superior,25.7,Não,1
2024-02-03 17:08:55,13,7.0,Superior,24.58,Não,1
2024-02-03 17:08:55,16,7.0,Superior,25.7,Não,1
2024-02-03 17:08:55,17,7.0,Superior,24.58,Não,1
2024-02-03 17:08:55,22,7.0,Superior,25.7,Não,1
2024-02-03 17:08:55,23,7.0,Superior,24.58,Não,1
2024-02-03 17:08:56,28,7.0,Superior,25.7,Não,2
2024-02-03 17:08:56,29,7.0,Superior,24.58,Não,2
2024-02-03 17:08:56,0,7.0,Superior,25.7,Não,2
2024-02-03 17:08:56,1,7.0,Superior,24.58,Não,2
2024-02-03 17:08:56,4,7.0,Superior,25.7,Não,1
2024-02-03 17:08:56,5,7.0,Superior,24.58,Não,1
2024-02-03 17:08:56,10,7.0,Superior,25.7,Não,1
2024-02-03 17:08:56,11,7.0,Superior,24.58,Não,1
2024-02-03 17:08:56,16,7.0,Superior,25.7,Não,2
2024-02-03 17:08:56,17,7.0,Superior,24.58,Não,2
2024-02-03 17:08:57,22,7.0,Superior,25.7,Não,2
2024-02-03 17:08:57,23,7.0,Superior,24.58,Não,2
2024-02-03 17:08:57,30,7.0,Superior,25.7,Não,1
2024-02-03 17:08:57,31,7.0,Superior,24.58,Não,1
2024-02-03 17:08:57,0,7.0,Superior,25.7,Não,3
2024-02-03 17:08:57,1,7.0,Superior,24.58,Não,3
2024-02-03 17:08:57,6,7.0,Superior,25.7,Não,2
2024-02-03 17:08:57,7,7.0,Superior,24.58,Não,2
2024-02-03 17:08:57,12,7.0,Superior,25.7,Não,2
2024-02-03 17:08:57,13,7.0,Superior,24.58,Não,2
2024-02-03 17:08:57,18,7.0,Superior,25.7,Não,1
2024-02-03 17:08:57,19,7.0,Superior,24.58,Não,1
2024-02-03 17:08:58,26,7.0,Superior,25.7,Não,1
2024-02-03 17:08:58,27,7.0,Superior,24.58,Não,1
2024-02-03 17:08:58,0,7.0,Superior,25.7,Não,4
2024-02-03 17:08:58,1,7.0,Superior,24.58,Não,4
2024-02-03 17:08:58,6,7.0,Superior,25.7,Não,3
2024-02-03 17:08:58,7,7.0,Superior,24.58,Não,3
2024-02-03 17:08:58,12,7.0,Superior,25.7,Não,3
2024-02-03 17:08:58,13,7.0,Superior,24.58,Não,3
2024-02-03 17:08:58,18,7.0,Superior,25.7,Não,2
2024-02-03 17:08:58,19,7.0,Superior,24.58,Não,2
2024-02-03 17:08:59,24,7.0,Superior,25.7,Não,1
2024-02-03 17:08:59,25,7.0,Superior,24.58,Não,1
2024-02-03 17:08:59,30,7.0,Superior,25.7,Não,2
2024-02-03 17:08:59,31,7.0,Superior,24.58,Não,2
2024-02-03 17:08:59,0,7.0,Superior,25.7,Não,5
2024-02-03 17:08:59,1,7.0,Superior,24.58,Não,5
2024-02-03 17:08:59,6,7.0,Superior,25.7,Não,4
2024-02-03 17:08:59,7,7.0,Superior,24.58,Não,4
2024-02-03 17:08:59,12,7.0,Superior,25.7,Não,4
2024-02-03 17:08:59,13,7.0,Superior,24.58,Não,4
2024-02-03 17:09:00,18,7.0,Superior,25.7,Não,3
2024-02-03 17:09:00,19,7.0,Superior,24.58,Não,3
2024-02-03 17:09:00,24,7.0,Superior,25.7,Não,2
2024-02-03 17:09:00,25,7.0,Superior,24.58,Não,2
2024-02-03 17:09:00,30,7.0,Superior,25.7,Não,3
2024-02-03 17:09:00,31,7.0,Superior,24.58,Não,3
2024-02-03 17:09:00,2,7.0,Superior,25.7,Não,1
2024-02-03 17:09:00,3,7.0,Superior,24.58,Não,1
