Timestamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15,Sensor 16,Sensor 17,Sensor 18,Sensor 19,Sensor 20,Sensor 21,Sensor 22,Sensor 23,Sensor 24,Sensor 25,Sensor 26,Sensor 27,Sensor 28,Sensor 29,Sensor 30,Sensor 31,Sensor 32
2024-01-26 02:00:00,23.0,23.62,23.0,23.35,22.91,23.26,21.94,22.56,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.47,22.29,22.12,21.77,22.47,21.15,21.85,21.94,22.03,21.33,22.21,21.33,21.77,21.42,21.85,21.5,21.94
2024-01-26 02:00:02,23.09,23.53,23.0,23.35,22.91,23.26,21.94,22.65,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.47,22.29,22.12,21.77,22.38,21.06,21.85,21.94,22.03,21.42,22.12,21.42,21.77,21.42,21.85,21.59,21.94
2024-01-26 02:00:04,23.0,23.62,23.0,23.35,22.91,23.26,21.94,22.65,22.65,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.94,21.94,21.33,22.21,21.33,21.77,21.42,21.77,21.59,21.94
2024-01-26 02:00:06,23.0,23.53,23.0,23.35,22.91,23.18,21.94,22.56,22.65,22.38,22.21,22.38,22.74,22.65,22.29,22.47,22.29,22.12,21.77,22.38,21.15,21.85,21.94,21.94,21.33,22.21,21.42,21.77,21.33,21.85,21.5,21.94
2024-01-26 02:00:08,23.09,23.62,23.0,23.35,22.91,23.26,21.94,22.65,22.56,22.29,22.21,22.38,22.65,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.85,21.94,21.33,22.21,21.42,21.85,21.42,21.85,21.5,21.94
2024-01-26 02:00:10,23.09,23.53,23.0,23.35,22.91,23.26,21.94,22.65,22.56,22.29,22.21,22.38,22.65,22.65,22.29,22.47,22.29,22.12,21.77,22.38,21.06,21.85,21.94,22.03,21.33,22.12,21.42,21.85,21.42,21.85,21.5,21.94
2024-01-26 02:00:11,23.0,23.62,23.0,23.35,22.91,23.26,21.94,22.65,22.47,22.29,22.21,22.38,22.74,22.65,22.29,22.47,22.29,22.12,21.77,22.47,21.15,21.94,21.94,21.94,21.42,22.21,21.42,21.85,21.42,21.77,21.5,21.94
2024-01-26 02:00:13,23.0,23.71,23.0,23.35,22.91,23.26,21.94,22.56,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.06,21.85,21.94,22.03,21.33,22.12,21.33,21.77,21.42,21.94,21.59,21.94
2024-01-26 02:00:15,23.0,23.53,23.0,23.35,22.91,23.26,21.94,22.65,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.94,22.03,21.33,22.21,21.42,21.85,21.33,21.77,21.59,21.94
2024-01-26 02:00:17,23.0,23.53,23.0,23.35,22.91,23.18,21.94,22.65,22.65,22.29,22.29,22.47,22.74,22.65,22.29,22.47,22.29,22.12,21.77,22.38,21.15,21.85,21.94,21.94,21.33,22.21,21.42,21.77,21.33,21.85,21.5,21.94
2024-01-26 02:00:19,23.0,23.71,23.0,23.35,22.91,23.26,21.94,22.65,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.47,22.29,22.12,21.59,22.47,21.15,21.85,21.94,22.03,21.33,22.21,21.33,21.77,21.33,21.85,21.5,21.94
2024-01-26 02:00:21,23.0,23.53,22.91,23.35,22.91,23.18,21.94,22.56,22.56,22.29,22.21,22.29,22.65,22.65,22.38,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.94,21.94,21.33,22.21,21.33,21.85,21.33,21.85,21.59,21.94
2024-01-26 02:00:23,23.09,23.53,22.91,23.35,22.91,23.26,21.94,22.56,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.94,22.03,21.33,22.12,21.42,21.77,21.33,21.85,21.59,21.94
2024-01-26 02:00:25,23.0,23.62,23.0,23.35,22.91,23.18,21.94,22.65,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.94,22.03,21.33,22.21,21.42,21.77,21.33,21.77,21.59,21.94
2024-01-26 02:00:27,23.0,23.53,23.0,23.35,22.91,23.26,21.94,22.65,22.56,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.15,21.85,21.94,22.03,21.33,22.21,21.33,21.85,21.33,21.85,21.59,21.94
2024-01-26 02:00:28,23.0,23.53,23.0,23.35,22.91,23.26,21.94,22.56,22.56,22.29,22.21,22.38,22.74,22.65,22.38,22.38,22.29,22.12,21.77,22.47,21.15,21.85,21.94,22.03,21.33,22.21,21.42,21.85,21.33,21.77,21.59,21.94
2024-01-26 02:00:30,23.0,23.62,22.91,23.35,22.91,23.26,21.94,22.56,22.65,22.29,22.21,22.38,22.74,22.65,22.29,22.38,22.29,22.12,21.77,22.38,21.06,21.85,21.94,21.94,21.33,22.12,21.33,21.85,21.33,21.85,21.5,21.94
