Timestamp,Sensor,Temperatura limite,Limite,Temperatura registrada,Acionou alarme?,Contagem de alarmes consecutivos
2024-01-26 17:04:09,0,20.0,Superior,21.94,Não,1
2024-01-26 17:04:09,2,20.0,Superior,21.94,Não,1
2024-01-26 17:04:10,4,20.0,Superior,21.94,Não,1
2024-01-26 17:04:10,6,20.0,Superior,21.94,Não,1
2024-01-26 17:04:10,8,20.0,Superior,21.94,Não,1
2024-01-26 17:04:10,10,20.0,Superior,21.94,Não,1
2024-01-26 17:04:11,12,20.0,Superior,21.94,Não,1
2024-01-26 17:04:11,14,20.0,Superior,21.94,Não,1
2024-01-26 17:04:11,16,20.0,Superior,21.94,Não,1
2024-01-26 17:04:11,18,20.0,Superior,21.94,Não,1
2024-01-26 17:04:11,20,20.0,Superior,21.94,Não,1
2024-01-26 17:04:12,22,20.0,Superior,21.94,Não,1
2024-01-26 17:04:12,24,20.0,Superior,21.94,Não,1
2024-01-26 17:04:12,26,20.0,Superior,21.94,Não,1
2024-01-26 17:04:12,28,20.0,Superior,21.94,Não,1
2024-01-26 17:04:13,30,20.0,Superior,21.94,Não,1
2024-01-26 17:04:13,0,20.0,Superior,21.94,Não,2
2024-01-26 17:04:13,2,20.0,Superior,21.94,Não,2
2024-01-26 17:04:13,4,20.0,Superior,21.94,Não,2
2024-01-26 17:04:14,6,20.0,Superior,21.94,Não,2
2024-01-26 17:04:14,8,20.0,Superior,21.94,Não,2
2024-01-26 17:04:14,10,20.0,Superior,21.94,Não,2
2024-01-26 17:04:14,12,20.0,Superior,21.94,Não,2
2024-01-26 17:04:14,14,20.0,Superior,21.94,Não,2
2024-01-26 17:04:15,16,20.0,Superior,21.94,Não,2
2024-01-26 17:04:15,18,20.0,Superior,21.94,Não,2
2024-01-26 17:04:15,20,20.0,Superior,21.94,Não,2
2024-01-26 17:04:15,22,20.0,Superior,21.94,Não,2
2024-01-26 17:04:15,24,20.0,Superior,21.94,Não,2
2024-01-26 17:04:16,26,20.0,Superior,21.94,Não,2
2024-01-26 17:04:16,28,20.0,Superior,21.94,Não,2
2024-01-26 17:04:16,30,20.0,Superior,21.94,Não,2
2024-01-26 17:04:18,0,20.0,Superior,21.94,Sim,3
2024-01-26 17:04:22,2,20.0,Superior,21.94,Sim,3
2024-01-26 17:04:26,4,20.0,Superior,21.94,Sim,3
2024-01-26 17:05:02,6,20.0,Superior,21.94,Sim,3
